id;original_song_name;original_artists_name;song_name;artists_names
7rl7TNsfJiJJ3BY47peVSm;a un passo da te;minacelentano;A un passo da te;['MINACELENTANO']
64y99LLpmYg1wRmH4vtLcf;arirang;lowlow;Arirang;['lowlow']
1yrneYDGaNVAZ3Ed7GrkYt;niente di più stupido di sognare;lowlow;Niente di più stupido di sognare;['lowlow']
6Ee6GJ8oQYl2zLaH9N80dy;betty;baustelle;Betty;['Baustelle']
3R6dPfF2yBO8mHySW1XDAa;solo dance;martin jensen;Solo Dance;['Martin Jensen']
1gUSLYMkpZfJGzhf595dRq;hell.o;lenny;Hell.o;['Lenny']
0zMC1fj2pbK8F0jQhXwasY;meglio tardi che noi;j-ax & fedez feat. arisa;Meglio tardi che noi (feat. Arisa);['J-AX', 'Fedez', 'Arisa']
3vwMR5v6L7s1OCGM8l2ma4;il giorno e la notte;j-ax & fedez feat. giusy ferreri;Il giorno e la notte (feat. Giusy Ferreri);['J-AX', 'Fedez', 'Giusy Ferreri']
15h2bPfloQzxYEbOgeSDxA;cuore nerd;j-ax & fedez feat. alessia cara;Cuore nerd (feat. Alessia Cara);['J-AX', 'Fedez', 'Alessia Cara']
5IcOtm7SKl3gZYsc0rKhG6;senza pagare;j-ax & fedez;Senza pagare;['J-AX', 'Fedez']
74qB1id5BINlibg3RGI3FY;fratelli di paglia;j-ax & fedez;Fratelli di paglia;['J-AX', 'Fedez']
4yyjbm8UytpSTRWBjoCDVn;l'italia per me;j-ax & fedez feat. sergio sylvestre;Antiche danze ed arie per liuto, Suite III, P. 172: 1. Italiana. Andantino;['Ottorino Respighi', 'Berliner Philharmoniker', 'Herbert von Karajan']
3Hn3TTx2h8ek5a8OTYjb3j;anni luce;j-ax & fedez feat. nek;Anni Luce;['Paola & Chiara']
4OMeKnO7P2taRNhqx00Cio;tutto il mondo e periferia;j-ax & fedez;Tutto il mondo è periferia;['J-AX', 'Fedez']
3ZzqByNNFiWZnUVtur06v5;milano intorno;j-ax & fedez;Milano;['Gian Pieretti']
1wrVttFLu4aDkPrazGxNNM;allergia;j-ax & fedez feat. loredana berté;Allergia (feat. Loredana Bertè);['J-AX', 'Fedez', 'Loredana Bertè']
686iksai18114vi3rvghRC;musica del cazzo;j-ax & fedez;Musica del cazzo;['J-AX', 'Fedez']
6rPO02ozF3bM7NnOV4h6s2;despacito;luis fonsi feat. daddy yankee;Despacito - Remix;['Luis Fonsi', 'Daddy Yankee', 'Justin Bieber']
6VVXzlBalgBM8a2nes9j2L;pieno di stronzi;j-ax & fedez;Pieno di stronzi;['J-AX', 'Fedez']
3AEZUABDXNtecAOSC1qTfo;reggaetón lento (bailemos);cnco;Reggaetón Lento (Bailemos);['CNCO']
1mm53EPuBqamMLCr0AoCQS;la verità;brunori sas;La Verità;['Brunori Sas']
3umS4y3uQDkqekNjVpiRUs;el amante;nicky jam;El Amante;['Nicky Jam']
3ebXMykcMXOcLeJ9xZ17XH;scared to be lonely;martin garrix & dua lipa;Scared to Be Lonely;['Martin Garrix', 'Dua Lipa']
252YuUdUaC5OojaBU0H1CP;closer;mike bird;Come A Little Bit Closer;['Jay & The Americans']
6XQHlsNu6so4PdglFkJQRJ;city of stars;ryan gosling & emma stone;"City Of Stars - From ""La La Land"" Soundtrack";['Ryan Gosling', 'Emma Stone']
29d0nY7TzCoi22XBqDQkiP;run up;major lazer feat. partynextdoor & nicki minaj;Running Up That Hill (A Deal With God) - 2018 Remaster;['Kate Bush']
30bTDIpNQvEIuJqC4345K0;i grandi non piangono mai;mr. rain;I grandi non piangono mai - Acoustic;['Mr.Rain']
5wQRNkb7OhzJoT1P0OZ4Rw;all time low;jon bellion;All Time Low;['Jon Bellion']
4oXQTUwLTqh7f0l84K2P8G;weak;ajr;Weak;['AJR']
6j9iyrrmqWlQZ5SD1hSTaq;no lie;sean paul feat. dua lipa;No Lie;['2 Chainz', 'Drake']
3zVGY3Ib1lOCffDUcfDS6f;pizza kebab;ghali;Pizza Kebab;['Ghali']
0zWQHhueWVnSvdmOFWuWoh;che sia benedetta;fiorella mannoia;Che sia benedetta;['Fiorella Mannoia']
6nX309LzbDzBrSbimYfSKe;portami via;fabrizio moro;Portami via;['Fabrizio Moro']
5SybvK90NYbGkvpfsL5QU1;tutta colpa mia;elodie;Tutta Colpa Mia;['Elodie']
4hwwDxMDxwNbCyUJuI5sLa;trankilo;vegas jones;Trankilo;['Vegas Jones', 'Nitro']
5J99IEiKCd1aloAw1Gl1Ua;vanità;giorgia;Vanità;['Giorgia']
2ReYmR7wsJLnschkvbZe2W;il diario degli errori;michele bravi;Il Diario Degli Errori;['Michele Bravi']
4CnpnDuI9ni0GiAHAeeUof;mi sono innamorato di te;tiziano ferro;Mi Sono Innamorato Di Te;['Tiziano Ferro']
4DJORZgsbqnEJ4f4B9TBGV;you don't know me;jax jones feat. raye;You Don't Know Me (feat. RAYE);['Jax Jones', 'RAYE']
4TqiKcUUvK7y6x6JG5NpJX;issues;julia michaels;Issues - Acoustic;['Julia Michaels']
3VAvS6hbvz0mjFT1TmLNdd;re-arrange;biffy clyro;Re-arrange;['Biffy Clyro']
4UPyr3Tep8idtAmisAu1qs;occidentali's karma;francesco gabbani;Occidentali's Karma - Radio Edit;['Francesco Gabbani']
0KmPfTYbZsxk0ODUgzRW3i;vietato morire;ermal meta;Vietato morire;['Ermal Meta']
1ERYjQ3zI56pmjGvSnDOsY;con te;sergio sylvestre;Con te;['Sergio Sylvestre']
7aps7zxUudyoPJYI9jWwvd;ora esisti solo tu;bianca atzei;Ora esisti solo tu;['Bianca Atzei']
07I7orzFRkCiH29Bcqo7oK;fatti bella per te;paola turci;Fatti bella per te;['Paola Turci']
20cnvre3xAna8nTSRKKlZo;vedrai;samuel;Vedrai;['Samuel']
36DHSYPiIIf1Pl0irqyebq;chained to the rhythm;katy perry feat. skip marley;Chained To The Rhythm - Hot Chip Remix;['Katy Perry', 'Skip Marley', 'Hot Chip']
0timsrMWh3adYr4yHg073Y;nessun posto è casa mia;chiara;Nessun posto è casa mia;['Chiara Galiazzo']
46Khx4HPOuKIC0scdHckfr;ora mai;lele;Ora mai;['Lele']
2hoASOpfTGadKvTxkcXQR3;il cielo non mi basta;lodovica comello;Il cielo non mi basta;['Lodovica Comello']
2iTzJi0Nh4gyjwuuwbXBkj;spostato di un secondo;marco masini;Spostato di un secondo;['Marco Masini']
3JaQvvWjjLG7CLNBPoxxjS;nel mezzo di un applauso;alessio bernabei;Nel mezzo di un applauso;['Alessio Bernabei']
6Q8MD6LhT4SFwNh9fOnyQU;fa talmente male;giusy ferreri;Fa talmente male;['Giusy Ferreri']
1EZFHO1j4UlZU8SgAwhky8;ragazzi fuori;clementino;Ragazzi Fuori;['Clementino']
72qJov9P8B5Q70VgOjmuj3;mani nelle mani;michele zarrillo;Mani Nelle Mani;['Michele Zarrillo']
5zlBs3Gdhj8XGGvcooUOYx;la prima stella;gigi d'alessio;La prima stella;"[""Gigi D'Alessio""]"
6pFfeJceBPGdzTOGgUcLWZ;it ain't me;kygo & selena gomez;It Ain't Easy;['2Pac']
1lyNFzcCl9kXCof6GV32fV;how would you feel (paean);ed sheeran;How Would You Feel (Paean);['Ed Sheeran']
6aiHF2IbJr6lG4Vu9em8KF;believer;imagine dragons;Believer - Kaskade Remix;['Imagine Dragons', 'Kaskade']
7gwLQ4tZ5UdZ7qNcDyJ8wr;cold;maroon 5 feat. future;Cold (feat. Future);['Maroon 5', 'Future']
44JxL1qNXXQYniZ5T3MUs9;love;lana del rey;Terrence Loves You;['Lana Del Rey']
1XxUDJp9zsjd6tBSvE3la4;heavy;linkin park & kiiara;Heavy Metal;['Sammy Hagar']
6T39Yn9m4T6Dl9lTfqOEp0;pianto;izi;Pianto;['Izi']
1QbbNXFnzqBH0NKULhkgsJ;don't leave;snakehips feat. mo;Don’t Leave;['Seven Lions', 'Ellie Goulding']
4S6fv0puLCsfYjyBTPDb9k;helium;sia;Helium;['Sia']
1dNIEtp7AY3oDAKCGg2XkH;something just like this;the chainsmokers & coldplay;Something Just Like This;['The Chainsmokers', 'Coldplay']
7nKBxz47S9SD79N086fuhn;subeme la radio;enrique iglesias feat. descemer bueno, zion & lennox;SUBEME LA RADIO (feat. Descemer Bueno & Zion & Lennox);['Enrique Iglesias', 'Descemer Bueno', 'Zion & Lennox']
6uBhi9gBXWjanegOb2Phh0;stay;zedd & alessia cara;Stay;['Zedd', 'Alessia Cara']
6gpcs5eMhJwax4mIfKDYQk;slide;calvin harris feat. frank ocean & migos;Slide (feat. Frank Ocean & Migos);['Calvin Harris', 'Frank Ocean', 'Migos']
2KklXplRtxMsBYo474Es0w;be mine;ofenbach;Be Mine;['Ofenbach']
0KKkJNfGyhkQ5aFogxQAPU;that's what i like;bruno mars;That's What I Like;['Bruno Mars']
7DM4BPaS7uofFul3ywMe46;vente pa' ca;ricky martin feat. maluma;Vente Pa' Ca (feat. Maluma);['Ricky Martin', 'Maluma']
6F0xxEWmHIiC9Qnij5hVCr;fenomeno;fabri fibra;Fenomeno;['Fabri Fibra']
0afhq8XCExXpqazXczTSve;galway girl;ed sheeran;Galway Girl;['Ed Sheeran']
0tgVpDi06FyKpA1z0VMD4v;perfect;ed sheeran;Perfect;['Ed Sheeran']
51ChrwmUPDJvedPQnIU8Ls;dive;ed sheeran;Dive;['Ed Sheeran']
2RttW7RAu5nOAfq6YFvApB;happier;ed sheeran;Happier;['Ed Sheeran']
7oolFzHipTMg2nL7shhdz2;eraser;ed sheeran;Eraser;['Ed Sheeran']
2pJZ1v8HezrAoZ0Fhzby92;what do i know?;ed sheeran;What Do I Know?;['Ed Sheeran']
5HDPtsnyb3maFmPL8LLUTG;new man;ed sheeran;New Man;['Ed Sheeran']
4VuS959DSpr82t3qBqCrWG;supermarket flowers;ed sheeran;Supermarket Flowers;['Ed Sheeran']
2sbtixigDCbjXBTMRSEECS;green light;lorde;Green Light - Chromeo Remix;['Lorde', 'Chromeo']
5LXj9Ch3O9ATm1NoHT8GXn;hypnotised;coldplay;Hypnotised;['Coldplay']
3Lfiu5sZ4M4B6JaKMBc0FU;barcelona;ed sheeran;Barcelona;['Ed Sheeran']
2dfHh7ECGxfNqZTQno09Vk;hearts don't break around here;ed sheeran;Hearts Don't Break Around Here;['Ed Sheeran']
35QZaWQRkmnAVqBF1TLCxQ;nancy mulligan;ed sheeran;Nancy Mulligan;['Ed Sheeran']
6TIU9Ehmi6dMzZK73Ym4yj;save myself;ed sheeran;Save Myself;['Ed Sheeran']
6SznMYPQJHzr3IwsAHLId2;bibia be ye ye;ed sheeran;Bibia Be Ye Ye;['Ed Sheeran']
2whyOciMdA0utmFA8tkZ2q;diverso;riccardo;Diverso;['Gemitaiz']
4pv9ICGrPxNMoCMm7ffOPu;dexter;sfera ebbasta;Dexter;['Sfera Ebbasta']
6qspW4YKycviDFjHBOaqUY;waterfall;stargate feat. pink & sia;Waterfalls;['TLC']
1d33rv3YwKEoc7rtTVWCqt;september song;jp cooper;September Song - Indian Summer Mix;['JP Cooper', 'Mark Ralph']
7rPKaJ41egA5vkl3HaeSGw;faccio un casino;coez;Faccio un casino;['Coez']
4JJtZMgxQgTlBBg7E9Qeac;bimbi;charlie charles;Bimbi;['Charlie Charles', 'Izi', 'Rkomi', 'Sfera Ebbasta', 'Tedua', 'Ghali']
1x5sYLZiu9r5E43kMlt9f8;symphony;clean bandit feat. zara larsson;Symphony (feat. Zara Larsson);['Clean Bandit', 'Zara Larsson']
5mCPDVBb16L4XQwDdbRUpz;passionfruit;drake;Passionfruit;['Drake']
7EVk9tRb6beJLTHrg6AkY9;tuesday;burak yeter feat. danelle sandoval;Tuesday (feat. Danelle Sandoval);['Burak Yeter', 'Danelle Sandoval']
3DmCVwhDRMdV7Ii7meFqSn;vengo dal basso;laioung feat. gué pequeno;Vengo dal basso (feat. Gué Pequeno);['Laïoung', 'Guè Pequeno']
5WosZl6RFsHXB4BT2YozYu;light my body up;david guetta feat. lil wayne & nicki minaj;Light My Body Up (feat. Nicki Minaj & Lil Wayne);['David Guetta']
000xQL6tZNLJzIrtIgxqSl;still got time;zayn feat. partynextdoor;Still Got Time (feat. PARTYNEXTDOOR);['ZAYN', 'PARTYNEXTDOOR']
6kex4EBAj0WHXDKZMEJaaF;swalla;jason derulo feat. ty dolla sign & nicki minaj;Swalla (feat. Nicki Minaj & Ty Dolla $ign);['Jason Derulo', 'Nicki Minaj', 'Ty Dolla $ign']
1gQqtmfp9sWORxjuNMrB5k;sold out;thegiornalisti;Sold Out;['Thegiornalisti']
6wV12xIUb8oFY7lBy4KuQe;sooner or later;aaron carter;Sooner Or Later;['Aaron Carter']
18nw5phcvHTg7VISzAx79F;cronico;fabri fibra;Cronico;['Fabri Fibra']
4WhufCWI39JPz2C0nlhha5;fidati ancora di me;alessandra amoroso;Fidati ancora di me;['Alessandra Amoroso']
4ci9l0RShM2KiE5zHIKJHg;tu sei;gabry ponte feat. danti;Tu sei (feat. Danti);['Gabry Ponte', 'Danti']
131OLY5J8XyfGuSjXRiTRM;humble.;kendrick lamar;HUMBLE.;['Kendrick Lamar']
6DB2KOEwHnjkgEnBt5SdeJ;mask off;future;Mask Off (feat. Kendrick Lamar) - Remix;['Future', 'Kendrick Lamar']
1N90cV79gbBgO0bOs74Y0t;heatstroke;calvin harris feat. young thug, pharrell williams & ariana g;Heatstroke (feat. Young Thug, Pharrell Williams & Ariana Grande);['Calvin Harris', 'Young Thug', 'Pharrell Williams', 'Ariana Grande']
2Vdub5mY4lad7w64bFPUez;hey ma;pitbull & j. balvin feat. camila cabello;Hey Ma (with Pitbull & J Balvin feat. Camila Cabello) - Spanish Version;['Pitbull', 'J Balvin', 'Camila Cabello']
3hxylASerOxtshuE2FkGx8;cloud 9;jamiroquai;Cloud 9 - Purple Disco Machine Remix;['Jamiroquai', 'Purple Disco Machine']
4XohQC9FQrcqvQKRwc61CL;the one;the chainsmokers;The First Day Of The Rest Of Your Life;['The Shape Shifters', '2Mex', 'AWOL One', 'Chainsmokers', 'The Champion Sound', 'Circus', 'Rob One', 'Subtitle']
3QmOiZF7IzJJkHnahh5Ea0;history;olivia holt;History;['Olivia Holt']
5ELRkzdzz0HvGpMDlfZHkV;sign of the times;harry styles;Sign of the Times;['Harry Styles']
20XtcBkJue6s6SkV9lA9j6;pamplona;fabri fibra feat. thegiornalisti;Pamplona (feat. Thegiornalisti);['Fabri Fibra', 'Thegiornalisti']
3UPigmZoN3ahvBgQdU9VK5;stavo pensando a te;fabri fibra;Stavo Pensando A Te;['Fabri Fibra']
5ng4VCaiIyDFcjhQw0L5FI;mob;lazza feat. salmo & nitro;MOB (feat. Salmo & Nitro);['Lazza', 'Low Kidd', 'Salmo', 'Nitro']
1CLOwFdnBgyBPcM1bLuqVH;equilibrio;fabri fibra;Equilibrio;['Fabri Fibra']
5wgy9wjHQy0QbYZOSWLS39;money for dope 2017;fabri fibra;Money For Dope 2017;['Fabri Fibra']
1ojaKiHR2y3t6f17DXO0Rn;red carpet;fabri fibra;Red Carpet;['Fabri Fibra']
5Qtq9ASwGlVYmMFegtGsBz;lascia stare;fabri fibra;Lascia Stare;['Fabri Fibra']
0SN5u2E7YUBcHbajdAKbo1;now or never;halsey;Now Or Never;['Hailey Halseymore']
3crofrJVYokkAKo6MuSqm6;ringrazio;fabri fibra;Ringrazio;['Fabri Fibra']
5dIghjjMf8aAzkt4ffH9rE;nessun aiuto;fabri fibra;Nessun Aiuto;['Fabri Fibra']
1UR07BAKEVXYWpAapjfgaP;ogni giorno;fabri fibra;Ogni Giorno;['Fabri Fibra']
4KjGZBXKB2Pd7tVddwp75Z;invece no;fabri fibra;Invece No;['Fabri Fibra']
1XzwfN8nQv4VKL5LGSW1CW;non me ne frega niente;levante;Non me ne frega niente;['Levante']
34oB5r0lcN3fYWCs2uA1k5;the cure;lady gaga;The Cure;['Lady Gaga']
0Rgi733bscb4I8FLsat1yQ;lario;lazza;Lario;['Lazza', 'Low Kidd']
1C1OBpwB6tRViTiWE2ZgNR;dna.;kendrick lamar;DNA.;['Kendrick Lamar']
4RIl218uURN8ba6Xd6Te4n;loyalty.;kendrick lamar feat. rihanna;LOYALTY. FEAT. RIHANNA.;['Kendrick Lamar', 'Rihanna']
32C8bjcvrID0wPjY3lZMCl;don't miss you;otto orlandi & manyfew feat. melanie fontana;Don‘t Miss You;['The Flood']
3gQIJcDwrN4DP05oXLQt7M;partiti adesso;giusy ferreri;Partiti adesso;['Giusy Ferreri']
7fnb0XPjD2aVKZhx0qwuNC;dda;lazza;DDA;['Lazza', '333 Mob']
1Eck97uRMlprKOOJN9oO1E;good life;g-eazy & kehlani;Good Life (with G-Eazy & Kehlani);['G-Eazy', 'Kehlani']
6ygxTtnjuzStlahqSuiREW;freud;nek feat. j-ax;Freud (feat. J-Ax);['Nek', 'J-AX']
6De0lHrwBfPfrhorm9q1Xl;me rehuso;danny ocean;Me Rehúso;['Danny Ocean']
5vKNtrt1WtgZeohRlas4fG;origami;lazza;Origami;['Lazza', 'Low Kidd']
4uWcPi8woL8t949ejvHycP;zzala;lazza;Zzala;['Lazza', 'Low Kidd']
5lNuqFVMca4vPupY10cH0J;no promises;cheat codes feat. demi lovato;No Promises (feat. Demi Lovato);['Cheat Codes', 'Demi Lovato']
5t5jXb3bzGae40RfMQI6Pb;trinità;gué pequeno;Trinità;['Guè Pequeno']
7JJmb5XwzOO8jgpou264Ml;there's nothing holdin' me back;shawn mendes;There's Nothing Holdin' Me Back;['Shawn Mendes']
1g9xYMO3kBNbPzLCutn9t6;volare;izi;Volare;['Izi']
22hC6XikACPWncYzQUVUwU;il meglio sta arrivando;marco carta;Il meglio sta arrivando;['Marco Carta']
21YxK0klhpfLW8budkJaMF;lust for life;lana del rey feat. the weeknd;Lust For Life;['Iggy Pop']
4I8s6vwzHT2geqH91w2Dyg;attention;charlie puth;Attention - Acoustic;['Charlie Puth']
4IXrQEFJZs5Oh6Tu5oIxuW;what happened last night;the kolors;What Happened Last Night;"['The Kolors', 'Gucci Mane', ""Daddy's Groove""]"
2SCfWRvPipoXJRXdxag6hk;i'm the one;dj khaled feat. justin bieber, quavo, chance the rapper & lil wayne;Now I’m Here - Live At Hammersmith Odeon, London / December 1975;['Queen']
2Gl0FzuLxflY6nPifJp5Dr;first time;kygo & ellie goulding;First Time;['Kygo', 'Ellie Goulding']
1zB4vmk8tFRmM9UULNzbLB;thunder;imagine dragons;Thunder;['Imagine Dragons']
07oV92wFjUOLFeKzjtUQ2I;bon appetit;katy perry feat. migos;Bonafide (feat. Jay-Z) - Bonus Track;['O.C.']
0Oz1QA7A9BdDea5u8UPDCB;papparapà;nerone feat. gemitaiz & salmo;PAPPARAPA;['Mr. Refresh Mura']
7g5dJnsfLq1grpqAB6J0x0;solo;rkomi;Solo;['Rkomi']
13sXuI5RjMHm7dz7O3spYs;sweet creature;harry styles;Sweet Creature;['Harry Styles']
2V4Bc2I962j7acQj1N0PiQ;skin;rag'n'bone man;Celebrity Skin;['Hole']
4QeoDcR16IHpmmgFGQDrCp;no vacancy;onerepublic;No Vacancy;['OneRepublic']
6cA3723Q8qEiMMLN6rrhCj;mooseca;enrico papi;Mooseca;['Enrico Papi']
0kdFj5f27ulhcSXxzTGiCm;tra le granite e le granate;francesco gabbani;Tra le granite e le granate;['Francesco Gabbani']
2UgmthxiqZnsvfLOSqx0BT;caramelle;dark polo gang;Caramelle (feat. Peachwalnut);['Dark Polo Gang', 'Peachwalnut']
2p4lWhvcZdpPVZdPUa1HQr;perdo le parole;riki;Perdo le parole - Live;['RIKI']
0RT32k5IOVEyKE5UlF3Wm8;baila como el papu;gli autogol & dj matrix feat. papu gomez;Baila como El Papu (Vs. Dj Matrix) (feat. Papu Gomez);['Gli Autogol', 'Papu Gomez', 'DJ Matrix']
0Gd0xtvM97fRlFtI7CTezT;dopotutto;federica;Dopotutto;['Federica Carta']
4I0zrlR1lT6aHYiu79MzWy;wild bandana;izi feat. tedua & vaz tè;Wild Bandana (feat. Tedua & Vaz Tè);['Izi', 'Tedua', 'Vaz Tè']
2g7Q1CuWUKmCcwpQFhuoEs;dopo esco;izi feat. fabri fibra;Dopo esco (feat. Fabri Fibra);['Izi', 'Fabri Fibra']
0UDB90cS3gxgPnp5yJc5FN;na na na;izi;Nangu uJesu;['Izithandwa Zezulu']
0W78PJRZye58bOyP78PzGW;pizzicato;izi;Pizzicato;['Izi']
7MMJa7cjMadOSR6CFWvB1x;la musica non c'è;coez;La musica non c'è;['Coez']
36dg54nzxDoYd00G5GQDlb;come me;izi feat. enzo dong;Come me (feat. Enzo Dong);['Izi', 'Enzo Dong']
4znJkUGzJVXY14y5LMJ4g8;distrutto;izi;Distrutto;['Izi']
0z8BCEwWm3XZ9PeqoJ4fEo;e yo mamma;coez;E yo mamma;['Coez']
4pxittfTXlXPnCLDbaoSuJ;fuori;izi;Fuori;['Izi']
2xgd2PgoKYf7sFFDDmWIMi;tutto torna;izi;Tutto torna;['Izi']
27vTihlWXiz9f9lJM3XGVU;slow hands;niall horan;Slow Hands;['Niall Horan']
27O9FuS1UIm6ZyLplgLQAH;desire;mike bird;Devotion And Desire;['Bayside']
6hI9Oa4K5yAeo9VlAxgXEg;felices los 4;maluma;Felices los 4 - Urban Version;['Maluma']
2TLCCjpCIai5yrIJZIGwHA;rscn;izi;RSCN;['Izi']
6zI2CV8sRfxyBrtvaRzP8C;taciturnal;coez;Taciturnal;['Coez', 'Gemello']
2AhPuk2Hv8pyoVpVjZoYFd;children;robert miles;Children - Dream;['Robert Miles']
5ZSPrjnYXzkDYx1W3FXWhA;happy days;ghali;Happy Days;['Ghali']
1NvSQe0i4ApmQCnBI8Jwzq;malibu;miley cyrus;Malibu - Tiësto Remix;['Miley Cyrus', 'Tiësto']
0VrntxfpSE1wqfaTKcgHXd;dope games;noyz narcos feat. the night skinny;Think - Dopefish Remix;['Fanny Games']
1ue7zm5TVVvmoQV8lK6K2H;pretty girl;maggie lindemann;Pretty Girl;['Maggie Lindemann']
1cbs5QWaMT8L860mTTp0mq;credo;giorgia;La La Song (Non Credo Di Essere Al Sicuro);['Giorgia']
3RsSxNSorUqe9K4qEGTlGC;allenamento #2;capo plaza;Allenamento #2;['Capo Plaza', 'AVA']
1y8atHf1XO3GLyUSo8vJuq;kissing strangers;dnce feat. nicki minaj;Kissing Strangers - Ralf GUM & CrisP Club Mix;['Ralf Gum', 'Monique Bingham', 'CrisP']
4R7E7UdIxX7VK9E289zlWG;ponteme;jenn morel;Pónteme;['Jenn Morel']
7vO0kj8IiweKoPDorOz1ii;no vacancy;one republic;No Vacancy;['Nightly']
5OkKOkdVTKFrYi6GWXkMzR;volare;fabio rovazzi feat. gianni morandi;Volare (Nel Blu Di Pinto Di Blu) - Remastered;['Dean Martin']
2NHLYrB4m4JNHgEUvj5sNz;wasabi 2.0;tedua & chris nolan;Wasabi;['David Karagianis']
2fZQIJew3nkNe99s2PKzul;bad liar;selena gomez;Bad Liar;['Selena Gomez']
29JrmE89KgRyCxBIzq2Ocw;strip that down;liam payne feat. quavo;Strip That Down (feat. Quavo);['Liam Payne', 'Quavo']
7lRlq939cDG4SzWOF4VAnd;ok;robin schulz feat. james blunt;I'm Not Okay (I Promise);['My Chemical Romance']
7gz0nTR1MX6Jr7mix51NPl;polaroid;riki;Polaroid - Live;['RIKI']
7c50juxdKFlXxtD4htDOyr;swish swish;katy perry feat. nicki minaj;Swish Swish (feat. Nicki Minaj);['Katy Perry', 'Nicki Minaj']
1SJtlNRJDeYHioymcvsqev;crying in the club;camila cabello;Crying in the Club;['Camila Cabello']
4PUR6cyu6yKmwadEzVApho;adios;fred de palma;Adiós;['Fred De Palma']
4thhwyZW9cnnFGKOBGNYcM;ricchi dentro;ghali;Ricchi Dentro;['Ghali']
3841UkP0WcS7ihxt19heac;habibi;ghali;Shokran Habibi;['Mazen Ghali']
2W895TwZegi5piyOsMZtB4;lacrime;ghali;Lacrime;['Ghali']
76bHQNI7uyeyTei0IXdZY0;milano;ghali;Milano;['Ghali']
5zhPUTeh8m281qMsbDyxxK;boulevard;ghali;Boulevard;['Ghali']
07VhWcjtxG9fe1jZixSY3F;vida;ghali;Vida;['Ghali']
7fWwnuoSdDGG49kt2QUxsg;liberté;ghali;Liberté;['Ghali']
5xzgthlw69peDQ8to7x4Kd;oggi no;ghali;Oggi No;['Ghali']
0ARtWaDfBC0N2FPsWphb6r;ora d'aria;ghali;Ora d'Aria;['Ghali']
6jA8HL9i4QGzsj6fjoxp8Y;there for you;martin garrix & troye sivan;There for You;['Martin Garrix', 'Troye Sivan']
47OVNnZJzIkrsEiZ4n187p;mama;jonas blue feat. william singe;Mama;['Jonas Blue', 'William Singe']
03EA2aVHMyQad8HPuRxn3r;ti avrei voluto dire;federica;Ti Avrei Voluto Dire;['Federica Carta']
4c2W3VKsOFoIg2SFaO6DY5;your song;rita ora;Your Song;['Rita Ora']
4Xp6Q2HFhr4dlx2RkXKmgr;sportwear;dark polo gang;Intro Sportwear;['Nachotheplug']
0hmDg2MbGDjfkEj3SWoODC;t'apposto;gué pequeno;T'Apposto;['Guè Pequeno']
7xDAnJ5TLWqaXtyscAJ5ey;non ci sei tu;gué pequeno;Non Ci Sei Tu;['Guè Pequeno']
14KKXLz5WHrzGOMUNFV22H;voglio ballare con te;baby k feat. andres dvicio;Voglio ballare con te (feat. Andrés Dvicio);['Baby K', 'Andrés Dvicio']
5vjIJQcRUSm8DdFAQaX12B;onde;marco mengoni;Onde - Sondr Remix;['Marco Mengoni', 'Sondr']
60Bz1S8tq02DT15F4QALWR;know no better;major lazer feat. travis scott, camila cabello & feat. quavo;Hard Times (No One Knows Better Than I);['Ray Charles']
2DlFm163zzl4FQSEAEkoQZ;sei mia;riki;Sei mia - Live;['RIKI']
3n9VgircEeT2T3j5cc5dxW;ti luccicano gli occhi;riki;Ti luccicano gli occhi - Live;['RIKI']
6h5PAsRni4IRlxWr6uDPTP;more than you know;axwell /\ ingrosso;More Than You Know;['Axwell /\\ Ingrosso']
3pmLFAjJryQfmtu4TnWcZV;balla con me;riki;Balla con me - Live;['RIKI']
6coVCFXrqlpETyYCjGNSTe;tran tran;sfera ebbasta;Tran Tran;['Sfera Ebbasta']
762UXiwEHYY97VL45sAUPR;2u;david guetta feat. justin bieber;2U;['David Guetta', 'Justin Bieber']
01kWgKrc0xCbCZrt2MuUXE;too much;il pagante;TOO MUCH;['Il Pagante']
2NqIl3nDehWCJioQLcwGyG;nel male e nel bere;briga;Nel male e nel bere;['Briga']
3Q4A6xi4swjMBJvCvYITPb;apnea;rkomi;Apnea;['Rkomi']
7AujiK4ndTotwFOaGEjvOu;bene ma non benissimo;shade;Bene ma non benissimo;['Shade']
41Jjf2GqV57uzLKIdCzLA7;el party;jake la furia feat. alessio la profunda melodia;Elmo Slide;['Elmo', 'Sesame Street']
6QZqTHoe5BSdOTMllulIv1;allenamento #3;capo plaza;Allenamento #3;['Capo Plaza', 'AVA', 'Mojobeatz']
7AZiZMup0bLK5f4A2jRMpP;wild thoughts;dj khaled feat. rihanna & bryson tiller;Wild Thoughts (feat. Rihanna & Bryson Tiller);['DJ Khaled', 'Rihanna', 'Bryson Tiller']
28I8isBTQdyl3LTtAAQofp;l'esercito del selfie;takagi & ketra feat. lorenzo fragola & arisa;L'esercito del selfie (feat. Lorenzo Fragola & Arisa);['Takagi & Ketra', 'Lorenzo Fragola', 'Arisa']
6BaCraQ9xeLYg4Sb9TBT2X;feels;calvin harris feat. pharrell williams, katy perry & big sean;Feels (feat. Pharrell Williams, Katy Perry & Big Sean);['Calvin Harris', 'Pharrell Williams', 'Katy Perry', 'Big Sean']
4O9PDbnXU9SnqhPXBXYOnA;cono gelato;dark polo gang;Cono Gelato;['Dark Polo Gang']
